api_id,api_name,api_category,endpoint,version,owner_team,status,service_name
4134,Marketing Engine #37,Marketing,https://internal.api/v1/marketing/action,v3,Logistics,Deprecated,internal
4135,Notifications Engine #30,Unknown,https://internal.api/v1/notifications/action,v2.1.0,Growth-Marketing,Active,internal
4136,Payment Engine #12,Payment,https://internal.api/v1/payment/action,v3,Logistics,Active,internal
4137,Analytics Engine #74,Unknown,https://internal.api/v1/analytics/action,v2.1.0,Logistics,Deprecated,internal
4138,Snowflake Ingestion API,Analytics,https://snowflake.internal/api/v1/ingest/466,v2.1.0,Core-Platform,Deprecated,snowflake
4139,Datadog Telemetry API,Unknown,https://api.datadoghq.com/api/v2/logs,v1.4,FinTech-Core,Active,api
4140,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/{env}/debug_mode,v2-beta,Core-Platform,Deprecated,api
4141,User Engine #61,User,https://internal.api/v1/user/action/{env}/debug_mode,v1.0.0,Logistics,Active,internal
4142,hubspot contacts api,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v1.4,Identity-IAM,Active,api
4143,SendGrid Mailer Service,Comms,https://api.sendgrid.com/v3/mail/send/614,v2.1.0,SecOps-Compliance,Active,api
4144,Notifications Engine #51,Notifications,https://internal.api/v1/notifications/action,2024-01-01,SecOps-Compliance,Active,internal
4145,datadog telemetry service,Analytics,https://api.datadoghq.com/api/v2/logs,v2-beta,FinTech-Core,Active,api
4146,Shipping Engine #25,Shipping,https://internal.api/v1/shipping/action,v3,Logistics,Active,internal
4147,Shipping Engine #91,Shipping,https://internal.api/v1/shipping/action,v1.4,Comms-Team,Active,internal
4148,Snowflake Ingestion API,Analytics,https://snowflake.internal/api/v1/ingest/316/{env}/debug_mode,v1.0.0,Logistics,Inactive,snowflake
4149,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v2.1.0,FinTech-Core,Active,api-m
4150,User Engine #45,User,https://internal.api/v1/user/action,v3,SecOps-Compliance,Deprecated,internal
4151,Maps Engine #67,Maps,https://internal.api/v1/maps/action,v2-beta,Comms-Team,Active,internal
4152,Auth Engine #50,Auth,https://internal.api/v1/auth/action,v2-beta,Logistics,Active,internal
4153,Marketing Engine #86,Marketing,https://internal.api/v1/marketing/action,v1.0.0,Unknown,Active,internal
4154,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/409,v1.4,Logistics,Inactive,apis
4155,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/751,v3,SecOps-Compliance,Active,api
4156,Shipping Engine #28,Unknown,https://internal.api/v1/shipping/action,v2.1.0,SecOps-Compliance,Inactive,internal
4157,Notifications Engine #50,Unknown,https://internal.api/v1/notifications/action,v1.0.0,Growth-Marketing,Active,internal
4158,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,Unknown,Data-Eng,Inactive,api
4159,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v2.1.0,SecOps-Compliance,Active,apis
4160,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/605,v1.4,Logistics,Active,api
4161,User Engine #34,User,https://internal.api/v1/user/action,v3,Unknown,Deprecated,internal
4162,Compliance Engine #16,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Identity-IAM,Deprecated,internal
4163,Marketing Engine #26,Unknown,https://internal.api/v1/marketing/action,v1.0.0,SecOps-Compliance,Active,internal
4164,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,0.0.1-SNAPSHOT,Growth-Marketing,Active,api
4165,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/762/{env}/debug_mode,v2.1.0,Data-Eng,Deprecated,snowflake
4166,Twilio SMS Gateway Service,Unknown,https://api.twilio.com/2010-04-01/accounts,v2-beta,Core-Platform,Deprecated,api
4167,User Engine #86,User,https://internal.api/v1/user/action,v1.4,Identity-IAM,Active,internal
4168,Notifications Engine #16,Notifications,https://internal.api/v1/notifications/action,v1.4,FinTech-Core,Active,internal
4169,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates,Unknown,Logistics,Inactive,apis
4170,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/533,Unknown,Comms-Team,Active,test
4171,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges/921,Unknown,Identity-IAM,Active,api
4172,NOTIFICATIONS ENGINE #17,Notifications,https://internal.api/v1/notifications/action,v1.4,Logistics,Deprecated,internal
4173,Shipping Engine #59,Shipping,https://internal.api/v1/shipping/action,Unknown,SecOps-Compliance,Deprecated,internal
4174,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/593,2024-01-01,Growth-Marketing,Active,api
4175,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders,v1.4,FinTech-Core,Deprecated,api-m
4176,CRM Engine #86,CRM,https://internal.api/v1/crm/action,Unknown,Identity-IAM,Deprecated,internal
4177,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1.0.0,Comms-Team,Deprecated,maps
4178,User Engine #99,User,https://internal.api/v1/user/action,v1.0.0,Data-Eng,Active,internal
4179,Analytics Engine #73,Analytics,https://internal.api/v1/analytics/action,2024-01-01,Growth-Marketing,Active,internal
4180,Analytics Engine #90,Analytics,https://internal.api/v1/analytics/action,v2-beta,Growth-Marketing,Active,internal
4181,Analytics Engine #55,Analytics,https://internal.api/v1/analytics/action,v2.1.0,FinTech-Core,Active,internal
4182,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,v1.4,Core-Platform,Inactive,api
4183,Auth Engine #56,Auth,https://internal.api/v1/auth/action,v2.1.0,Unknown,Active,internal
4184,Auth Engine #62,Auth,https://internal.api/v1/auth/action,Unknown,Growth-Marketing,Active,internal
4185,User Profile Core Service,User,https://internal.platform/services/user-profile,v2.1.0,Unknown,Deprecated,internal
4186,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v2.1.0,Logistics,Inactive,apis
4187,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/{env}/debug_mode,v3,Comms-Team,Active,api
4188,Stripe Payments API,Payment,https://api.stripe.com/v3/charges/550,Unknown,Core-Platform,Active,api
4189,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v3,SecOps-Compliance,Active,api
4190,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v1.0.0,Core-Platform,Active,api-m
4191,auth engine #13,Auth,https://internal.api/v1/auth/action,v1.4,SecOps-Compliance,Inactive,internal
4192,User Profile Core API,Unknown,https://internal.platform/services/user-profile,v1.4,Logistics,Deprecated,internal
4193,PAYPAL CHECKOUT SERVICE,Payment,https://api-m.paypal.com/v2/checkout/orders/992,2024-01-01,Comms-Team,Active,api-m
4194,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts,v3,Unknown,Active,api
4195,CRM Engine #87,CRM,https://internal.api/v1/crm/action,Unknown,Data-Eng,Active,internal
4196,Analytics Engine #53,Unknown,https://internal.api/v1/analytics/action,v3,Identity-IAM,Inactive,internal
4197,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/334,v2.1.0,SecOps-Compliance,Deprecated,api-m
4198,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,2024-01-01,Core-Platform,Active,snowflake
4199,Payment Engine #40,Payment,https://internal.api/v1/payment/action,2026_RC4,Core-Platform,Inactive,internal
4200,Payment Engine #49,Payment,https://internal.api/v1/payment/action/{env}/debug_mode,v2-beta,Identity-IAM,Active,internal
4201,Datadog Telemetry Service,Unknown,https://api.datadoghq.com/api/v2/logs,v1.0.0,Comms-Team,Active,api
4202,gdpr purge utility api,Compliance,https://compliance.internal/v1/purge/948,2024-01-01,SecOps-Compliance,Active,compliance
4203,OKTA VERIFY API,Auth,https://okta.internal/api/v1/authn,v3,Growth-Marketing,Deprecated,okta
4204,Stripe Payments Service,Unknown,https://api.stripe.com/v3/charges/429,v2.1.0,Core-Platform,Inactive,api
4205,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels,v2.1.0,Core-Platform,Active,api
4206,Analytics Engine #52,Analytics,https://internal.api/v1/analytics/action,v3,Core-Platform,Active,internal
4207,SendGrid Mailer Service,Unknown,https://api.sendgrid.com/v3/mail/send,v1.4,Growth-Marketing,Active,api
4208,ANALYTICS ENGINE #92,Analytics,https://internal.api/v1/analytics/action,2024-01-01,Logistics,Active,internal
4209,Analytics Engine #34,Analytics,https://internal.api/v1/analytics/action,2024-01-01,Core-Platform,Inactive,internal
4210,Snowflake Ingestion Service,Unknown,https://snowflake.internal/api/v1/ingest/183,v1.4,Growth-Marketing,Deprecated,snowflake
4211,auth engine #50,Auth,https://internal.api/v1/auth/action,v2.1.0,Logistics,Active,internal
4212,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,v3,Growth-Marketing,Active,compliance
4213,Auth Engine #34,Auth,https://internal.api/v1/auth/action,v3,Data-Eng,Inactive,internal
4214,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/150,v1.4,Logistics,Deprecated,snowflake
4215,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/569/{env}/debug_mode,v1.4,Logistics,Inactive,maps
4216,Notifications Engine #26,Comms,https://internal.api/v1/notifications/action,v1.0.0,Growth-Marketing,Active,internal
4217,MARKETING ENGINE #39,Marketing,https://internal.api/v1/marketing/action,v1.4,Logistics,Active,internal
4218,Analytics Engine #71,Analytics,https://internal.api/v1/analytics/action,v3,Growth-Marketing,Active,internal
4219,Payment Engine #57,Payment,https://internal.api/v1/payment/action,v3,Comms-Team,Deprecated,internal
4220,Auth0 Login API,Unknown,https://identity.auth0.com/oauth/token,v2.1.0,Core-Platform,Inactive,identity
4221,Marketing Engine #52,Marketing,https://internal.api/v1/marketing/action,v1.4,Growth-Marketing,Inactive,internal
4222,User Profile Core Service,User,https://internal.platform/services/user-profile/520,v1.4,FinTech-Core,Active,internal
4223,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/364,v1.0.0,Core-Platform,Active,api
4224,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/697,v1-alpha,Core-Platform,Deprecated,test
4225,COMPLIANCE ENGINE #69,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Logistics,Inactive,internal
4226,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/137,v2.1.0,SecOps-Compliance,Active,test
4227,Maps Engine #53,Maps,https://internal.api/v1/maps/action,v1.0.0,Core-Platform,Active,internal
4228,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2.1.0,FinTech-Core,Inactive,test
4229,Notifications Engine #52,Notifications,https://internal.api/v1/notifications/action,Unknown,Growth-Marketing,Deprecated,internal
4230,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v3,Growth-Marketing,Active,api
4231,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token/611,v3,Unknown,Active,identity
4232,Maps Engine #11,Maps,https://internal.api/v1/maps/action/{env}/debug_mode,v2-beta,SecOps-Compliance,Active,internal
4233,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/{env}/debug_mode,v1.4,SecOps-Compliance,Inactive,apis
4234,AdRoll Tracking Pixels API,Unknown,https://api.adroll.com/v2/pixels/272,v1.0.0,SecOps-Compliance,Active,api
4235,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/157,2024-01-01,Core-Platform,Active,api
4236,User Engine #20,User,https://internal.api/v1/user/action,0.0.1-SNAPSHOT,Growth-Marketing,Active,internal
4237,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/948,v3,FinTech-Core,Inactive,apis
4238,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/575,v2-beta,Identity-IAM,Deprecated,maps
4239,Analytics Engine #60,Analytics,https://internal.api/v1/analytics/action,v3,Core-Platform,Active,internal
4240,Marketing Engine #55,Marketing,https://internal.api/v1/marketing/action,0.0.1-SNAPSHOT,Core-Platform,Active,internal
4241,Notifications Engine #84,Notifications,https://internal.api/v1/notifications/action,v1.0.0,Core-Platform,Active,internal
4242,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/210,v1.0.0,Growth-Marketing,Active,api
4243,hubspot contacts api,CRM,https://api.hubapi.com/crm/v3/objects/contacts/131,v2-beta,Core-Platform,Inactive,api
4244,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders/478,v2-beta,Unknown,Inactive,api-m
4245,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/688,v2.1.0,Comms-Team,Active,api
4246,Analytics Engine #17,Analytics,https://internal.api/v1/analytics/action,v3,Data-Eng,Deprecated,internal
4247,User Engine #70,User,https://internal.api/v1/user/action,v3,Unknown,Active,internal
4248,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2.1.0,Growth-Marketing,Deprecated,test
4249,User Profile Core Service,User,https://internal.platform/services/user-profile/401,v1.4,Identity-IAM,Active,internal
4250,PayPal Checkout API,Unknown,https://api-m.paypal.com/v2/checkout/orders,v2.1.0,Comms-Team,Deprecated,api-m
4251,CRM ENGINE #12,CRM,https://internal.api/v1/crm/action,v2-beta,Identity-IAM,Deprecated,internal
4252,Shipping Engine #52,Shipping,https://internal.api/v1/shipping/action,2024-01-01,SecOps-Compliance,Inactive,internal
4253,Okta Verify Service,Auth,https://okta.internal/api/v1/authn/808/{env}/debug_mode,v2.1.0,Core-Platform,Active,okta
4254,Notifications Engine #91,Notifications,https://internal.api/v1/notifications/action,v1.4,FinTech-Core,Inactive,internal
4255,payment engine #54,Payment,https://internal.api/v1/payment/action,v2.1.0,FinTech-Core,Active,internal
4256,Snowflake Ingestion API,Analytics,https://snowflake.internal/api/v1/ingest,v1.0.0,Logistics,Active,snowflake
4257,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,v3,Unknown,Deprecated,api
4258,HUBSPOT CONTACTS SERVICE,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v1.4,Core-Platform,Active,api
4259,CRM Engine #97,CRM,https://internal.api/v1/crm/action,v3,FinTech-Core,Deprecated,internal
4260,Auth Engine #60,Auth,https://internal.api/v1/auth/action,0.0.1-SNAPSHOT,Data-Eng,Active,internal
4261,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v1.4,Comms-Team,Active,api
4262,Marketing Engine #39,Marketing,https://internal.api/v1/marketing/action,v2.1.0,Core-Platform,Inactive,internal
4263,Salesforce Leads API,Unknown,https://test.salesforce.com/services/data/v55.0/sobjects/421,v2.1.0,SecOps-Compliance,Inactive,test
4264,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,Unknown,Core-Platform,Active,compliance
4265,Payment Engine #42,FinTech,https://internal.api/v1/payment/action,v3,FinTech-Core,Inactive,internal
4266,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/366,v2-beta,Growth-Marketing,Inactive,identity
4267,Okta Verify Service,Unknown,https://okta.internal/api/v1/authn,2024-01-01,Logistics,Active,okta
4268,Analytics Engine #64,Analytics,https://internal.api/v1/analytics/action,v1.4,SecOps-Compliance,Deprecated,internal
4269,Shipping Engine #42,Shipping,https://internal.api/v1/shipping/action,v1.4,SecOps-Compliance,Inactive,internal
4270,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,v2-beta,Core-Platform,Deprecated,api
4271,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,v2-beta,Core-Platform,Active,api
4272,Notifications Engine #13,Unknown,https://internal.api/v1/notifications/action,2024-01-01,FinTech-Core,Active,internal
4273,User Profile Core Service,User,https://internal.platform/services/user-profile,v3,Core-Platform,Active,internal
4274,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/737/{env}/debug_mode,v1.4,FinTech-Core,Active,api-m
4275,payment engine #55,Payment,https://internal.api/v1/payment/action,v1.0.0,Identity-IAM,Active,internal
4276,Okta Verify API,Auth,https://okta.internal/api/v1/authn/785/{env}/debug_mode,v2.1.0,Identity-IAM,Active,okta
4277,Marketing Engine #28,Unknown,https://internal.api/v1/marketing/action,v3,Identity-IAM,Active,internal
4278,Compliance Engine #43,Compliance,https://internal.api/v1/compliance/action,v1.4,Growth-Marketing,Inactive,internal
4279,Notifications Engine #48,Notifications,https://internal.api/v1/notifications/action,v2-beta,Core-Platform,Active,internal
4280,Compliance Engine #88,Compliance,https://internal.api/v1/compliance/action,v2-beta,Comms-Team,Inactive,internal
4281,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges/206,Unknown,Growth-Marketing,Active,api
4282,AdRoll Tracking Pixels API,Unknown,https://api.adroll.com/v2/pixels/699,v1.0.0,Logistics,Active,api
4283,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,2026_RC4,SecOps-Compliance,Active,api-m
4284,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/726,v3,Logistics,Active,compliance
4285,GOOGLE MAPS GEOCODE API,Maps,https://maps.googleapis.com/maps/api/geocode/json/115,v2-beta,SecOps-Compliance,Deprecated,maps
